Rate_code_id,RatecodeID,RatecodeType
9823,1,Standard rate
9824,1,Standard rate
9825,1,Standard rate
9826,1,Standard rate
9827,1,Standard rate
9828,1,Standard rate
9829,1,Standard rate
9830,1,Standard rate
9831,1,Standard rate
9832,1,Standard rate
9833,1,Standard rate
9834,1,Standard rate
9835,1,Standard rate
9836,1,Standard rate
9837,1,Standard rate
9838,1,Standard rate
9839,1,Standard rate
9840,1,Standard rate
9841,1,Standard rate
9842,1,Standard rate
9843,1,Standard rate
9844,1,Standard rate
9845,1,Standard rate
9846,1,Standard rate
9847,1,Standard rate
9848,1,Standard rate
9849,1,Standard rate
9850,1,Standard rate
9851,1,Standard rate
9852,1,Standard rate
9853,1,Standard rate
9854,1,Standard rate
9855,1,Standard rate
9856,1,Standard rate
9857,1,Standard rate
9858,1,Standard rate
9859,1,Standard rate
9860,1,Standard rate
9861,1,Standard rate
9862,1,Standard rate
9863,1,Standard rate
9864,1,Standard rate
9865,1,Standard rate
9866,1,Standard rate
9867,1,Standard rate
9868,1,Standard rate
9869,1,Standard rate
9870,1,Standard rate
9871,1,Standard rate
9872,1,Standard rate
9873,1,Standard rate
9874,1,Standard rate
9875,1,Standard rate
9876,1,Standard rate
9877,1,Standard rate
9878,2,JFK
9879,1,Standard rate
9880,1,Standard rate
9881,1,Standard rate
9882,1,Standard rate
9883,1,Standard rate
9884,1,Standard rate
9885,1,Standard rate
9886,1,Standard rate
9887,1,Standard rate
9888,1,Standard rate
9889,1,Standard rate
9890,1,Standard rate
9891,1,Standard rate
9892,1,Standard rate
9893,1,Standard rate
9894,1,Standard rate
9895,1,Standard rate
9896,1,Standard rate
9897,1,Standard rate
9898,1,Standard rate
9899,1,Standard rate
9900,1,Standard rate
9901,1,Standard rate
9902,1,Standard rate
9903,1,Standard rate
9904,1,Standard rate
9905,1,Standard rate
9906,1,Standard rate
9907,1,Standard rate
9908,1,Standard rate
9909,1,Standard rate
9910,1,Standard rate
9911,1,Standard rate
9912,1,Standard rate
9913,1,Standard rate
9914,1,Standard rate
9915,1,Standard rate
9916,1,Standard rate
9917,1,Standard rate
9918,1,Standard rate
9919,1,Standard rate
9920,1,Standard rate
9921,1,Standard rate
9922,1,Standard rate
9923,1,Standard rate
9924,1,Standard rate
9925,1,Standard rate
9926,1,Standard rate
9927,1,Standard rate
9928,1,Standard rate
9929,1,Standard rate
9930,1,Standard rate
9931,1,Standard rate
9932,1,Standard rate
9933,1,Standard rate
9934,1,Standard rate
9935,1,Standard rate
9936,1,Standard rate
9937,1,Standard rate
9938,1,Standard rate
9939,1,Standard rate
9940,1,Standard rate
9941,1,Standard rate
9942,1,Standard rate
9943,1,Standard rate
9944,1,Standard rate
9945,1,Standard rate
9946,1,Standard rate
9947,2,JFK
9948,1,Standard rate
9949,1,Standard rate
9950,1,Standard rate
9951,1,Standard rate
9952,1,Standard rate
9953,1,Standard rate
9954,1,Standard rate
9955,1,Standard rate
9956,1,Standard rate
9957,1,Standard rate
9958,1,Standard rate
9959,1,Standard rate
9960,1,Standard rate
9961,1,Standard rate
9962,1,Standard rate
9963,1,Standard rate
9964,1,Standard rate
9965,1,Standard rate
9966,1,Standard rate
9967,1,Standard rate
9968,1,Standard rate
9969,1,Standard rate
9970,1,Standard rate
9971,1,Standard rate
9972,1,Standard rate
9973,1,Standard rate
9974,1,Standard rate
9975,1,Standard rate
9976,1,Standard rate
9977,1,Standard rate
9978,1,Standard rate
9979,1,Standard rate
9980,1,Standard rate
9981,1,Standard rate
9982,1,Standard rate
9983,1,Standard rate
9984,1,Standard rate
9985,1,Standard rate
9986,1,Standard rate
9987,1,Standard rate
9988,1,Standard rate
9989,1,Standard rate
9990,1,Standard rate
9991,1,Standard rate
9992,1,Standard rate
9993,1,Standard rate
9994,1,Standard rate
9995,1,Standard rate
9996,1,Standard rate
9997,1,Standard rate
9998,1,Standard rate
9999,1,Standard rate
10000,1,Standard rate
10001,1,Standard rate
10002,1,Standard rate
10003,1,Standard rate
10004,1,Standard rate
10005,1,Standard rate
10006,1,Standard rate
10007,1,Standard rate
10008,1,Standard rate
10009,1,Standard rate
10010,1,Standard rate
10011,1,Standard rate
10012,1,Standard rate
10013,1,Standard rate
10014,1,Standard rate
10015,1,Standard rate
10016,1,Standard rate
10017,1,Standard rate
10018,1,Standard rate
10019,1,Standard rate
10020,1,Standard rate
10021,1,Standard rate
10022,1,Standard rate
10023,1,Standard rate
10024,1,Standard rate
10025,1,Standard rate
10026,1,Standard rate
10027,1,Standard rate
10028,1,Standard rate
10029,1,Standard rate
10030,1,Standard rate
10031,1,Standard rate
10032,1,Standard rate
10033,1,Standard rate
10034,1,Standard rate
10035,1,Standard rate
10036,1,Standard rate
10037,1,Standard rate
10038,1,Standard rate
10039,1,Standard rate
10040,1,Standard rate
10041,1,Standard rate
10042,1,Standard rate
10043,1,Standard rate
10044,1,Standard rate
10045,1,Standard rate
10046,1,Standard rate
10047,1,Standard rate
10048,1,Standard rate
10049,1,Standard rate
10050,1,Standard rate
10051,1,Standard rate
10052,1,Standard rate
10053,1,Standard rate
10054,1,Standard rate
10055,1,Standard rate
10056,1,Standard rate
10057,1,Standard rate
10058,1,Standard rate
10059,1,Standard rate
10060,1,Standard rate
10061,1,Standard rate
10062,1,Standard rate
10063,1,Standard rate
10064,1,Standard rate
10065,1,Standard rate
10066,1,Standard rate
10067,1,Standard rate
10068,1,Standard rate
10069,1,Standard rate
10070,1,Standard rate
10071,1,Standard rate
10072,1,Standard rate
10073,1,Standard rate
10074,1,Standard rate
10075,1,Standard rate
10076,1,Standard rate
10077,1,Standard rate
10078,1,Standard rate
10079,1,Standard rate
10080,1,Standard rate
10081,1,Standard rate
10082,1,Standard rate
10083,1,Standard rate
10084,1,Standard rate
10085,1,Standard rate
10086,1,Standard rate
10087,1,Standard rate
10088,1,Standard rate
10089,1,Standard rate
10090,1,Standard rate
10091,1,Standard rate
10092,1,Standard rate
10093,1,Standard rate
10094,1,Standard rate
10095,1,Standard rate
10096,1,Standard rate
10097,1,Standard rate
10098,1,Standard rate
10099,1,Standard rate
10100,1,Standard rate
10101,1,Standard rate
10102,1,Standard rate
10103,1,Standard rate
10104,1,Standard rate
10105,1,Standard rate
10106,1,Standard rate
10107,1,Standard rate
10108,1,Standard rate
10109,5,Negotiated fare
10110,1,Standard rate
10111,1,Standard rate
10112,1,Standard rate
10113,1,Standard rate
10114,1,Standard rate
10115,1,Standard rate
10116,1,Standard rate
10117,2,JFK
10118,1,Standard rate
10119,1,Standard rate
10120,1,Standard rate
10121,1,Standard rate
10122,1,Standard rate
10123,1,Standard rate
10124,1,Standard rate
10125,1,Standard rate
10126,1,Standard rate
10127,1,Standard rate
10128,1,Standard rate
10129,1,Standard rate
10130,1,Standard rate
10131,1,Standard rate
10132,1,Standard rate
10133,1,Standard rate
10134,1,Standard rate
10135,1,Standard rate
10136,1,Standard rate
10137,1,Standard rate
10138,1,Standard rate
10139,1,Standard rate
10140,1,Standard rate
10141,1,Standard rate
10142,1,Standard rate
10143,1,Standard rate
10144,2,JFK
10145,1,Standard rate
10146,1,Standard rate
10147,1,Standard rate
10148,1,Standard rate
10149,1,Standard rate
10150,1,Standard rate
10151,1,Standard rate
10152,1,Standard rate
10153,1,Standard rate
10154,1,Standard rate
10155,1,Standard rate
10156,1,Standard rate
10157,1,Standard rate
10158,1,Standard rate
10159,1,Standard rate
10160,1,Standard rate
10161,2,JFK
10162,1,Standard rate
10163,5,Negotiated fare
10164,1,Standard rate
10165,1,Standard rate
10166,1,Standard rate
10167,1,Standard rate
10168,1,Standard rate
10169,1,Standard rate
10170,1,Standard rate
10171,2,JFK
10172,1,Standard rate
10173,2,JFK
10174,1,Standard rate
10175,1,Standard rate
10176,1,Standard rate
10177,1,Standard rate
10178,1,Standard rate
10179,1,Standard rate
10180,1,Standard rate
10181,1,Standard rate
10182,1,Standard rate
10183,1,Standard rate
10184,1,Standard rate
10185,1,Standard rate
10186,1,Standard rate
10187,1,Standard rate
10188,1,Standard rate
10189,1,Standard rate
10190,1,Standard rate
10191,1,Standard rate
10192,1,Standard rate
10193,1,Standard rate
10194,1,Standard rate
10195,1,Standard rate
10196,1,Standard rate
10197,1,Standard rate
10198,1,Standard rate
10199,1,Standard rate
10200,1,Standard rate
10201,1,Standard rate
10202,1,Standard rate
10203,1,Standard rate
10204,1,Standard rate
10205,1,Standard rate
10206,1,Standard rate
10207,1,Standard rate
10208,2,JFK
10209,1,Standard rate
10210,1,Standard rate
10211,1,Standard rate
10212,1,Standard rate
10213,1,Standard rate
10214,1,Standard rate
10215,1,Standard rate
10216,1,Standard rate
10217,1,Standard rate
10218,1,Standard rate
10219,1,Standard rate
10220,1,Standard rate
10221,1,Standard rate
10222,1,Standard rate
10223,1,Standard rate
10224,1,Standard rate
10225,1,Standard rate
10226,1,Standard rate
10227,1,Standard rate
10228,1,Standard rate
10229,1,Standard rate
10230,1,Standard rate
10231,1,Standard rate
10232,1,Standard rate
10233,1,Standard rate
10234,1,Standard rate
10235,1,Standard rate
10236,1,Standard rate
10237,1,Standard rate
10238,1,Standard rate
10239,1,Standard rate
10240,1,Standard rate
10241,1,Standard rate
10242,1,Standard rate
10243,2,JFK
10244,1,Standard rate
10245,1,Standard rate
10246,1,Standard rate
10247,1,Standard rate
10248,1,Standard rate
10249,1,Standard rate
10250,2,JFK
10251,1,Standard rate
10252,1,Standard rate
10253,1,Standard rate
10254,1,Standard rate
10255,1,Standard rate
10256,1,Standard rate
10257,1,Standard rate
10258,1,Standard rate
10259,1,Standard rate
10260,1,Standard rate
10261,1,Standard rate
10262,5,Negotiated fare
10263,1,Standard rate
10264,1,Standard rate
10265,2,JFK
10266,1,Standard rate
10267,1,Standard rate
10268,1,Standard rate
10269,1,Standard rate
10270,1,Standard rate
10271,1,Standard rate
10272,1,Standard rate
10273,1,Standard rate
10274,1,Standard rate
10275,1,Standard rate
10276,1,Standard rate
10277,1,Standard rate
10278,1,Standard rate
10279,1,Standard rate
10280,1,Standard rate
10281,1,Standard rate
10282,1,Standard rate
10283,2,JFK
10284,1,Standard rate
10285,1,Standard rate
10286,1,Standard rate
10287,1,Standard rate
10288,1,Standard rate
10289,1,Standard rate
10290,1,Standard rate
10291,1,Standard rate
10292,1,Standard rate
10293,1,Standard rate
10294,1,Standard rate
10295,1,Standard rate
10296,1,Standard rate
10297,1,Standard rate
10298,1,Standard rate
10299,1,Standard rate
10300,1,Standard rate
10301,1,Standard rate
10302,1,Standard rate
10303,1,Standard rate
10304,1,Standard rate
10305,1,Standard rate
10306,1,Standard rate
10307,1,Standard rate
10308,1,Standard rate
10309,1,Standard rate
10310,1,Standard rate
10311,1,Standard rate
10312,1,Standard rate
10313,1,Standard rate
10314,1,Standard rate
10315,1,Standard rate
10316,1,Standard rate
10317,1,Standard rate
10318,1,Standard rate
10319,1,Standard rate
10320,1,Standard rate
10321,1,Standard rate
10322,1,Standard rate
10323,1,Standard rate
10324,1,Standard rate
10325,1,Standard rate
10326,5,Negotiated fare
10327,1,Standard rate
10328,1,Standard rate
10329,1,Standard rate
10330,1,Standard rate
10331,1,Standard rate
10332,1,Standard rate
10333,1,Standard rate
10334,1,Standard rate
10335,1,Standard rate
10336,1,Standard rate
10337,1,Standard rate
10338,2,JFK
10339,1,Standard rate
10340,1,Standard rate
10341,1,Standard rate
10342,1,Standard rate
10343,1,Standard rate
10344,1,Standard rate
10345,1,Standard rate
10346,1,Standard rate
10347,1,Standard rate
10348,1,Standard rate
10349,1,Standard rate
10350,1,Standard rate
10351,1,Standard rate
10352,1,Standard rate
10353,1,Standard rate
10354,1,Standard rate
10355,1,Standard rate
10356,1,Standard rate
10357,1,Standard rate
10358,1,Standard rate
10359,1,Standard rate
10360,2,JFK
10361,1,Standard rate
10362,2,JFK
10363,1,Standard rate
10364,1,Standard rate
10365,1,Standard rate
10366,1,Standard rate
10367,1,Standard rate
10368,1,Standard rate
10369,1,Standard rate
10370,1,Standard rate
10371,1,Standard rate
10372,1,Standard rate
10373,1,Standard rate
10374,1,Standard rate
10375,1,Standard rate
10376,1,Standard rate
10377,1,Standard rate
10378,1,Standard rate
10379,1,Standard rate
10380,1,Standard rate
10381,1,Standard rate
10382,1,Standard rate
10383,1,Standard rate
10384,1,Standard rate
10385,1,Standard rate
10386,1,Standard rate
10387,1,Standard rate
10388,1,Standard rate
10389,1,Standard rate
10390,1,Standard rate
10391,1,Standard rate
10392,1,Standard rate
10393,1,Standard rate
10394,1,Standard rate
10395,1,Standard rate
10396,1,Standard rate
10397,1,Standard rate
10398,2,JFK
10399,1,Standard rate
10400,1,Standard rate
10401,1,Standard rate
10402,1,Standard rate
10403,1,Standard rate
10404,1,Standard rate
10405,1,Standard rate
10406,1,Standard rate
10407,1,Standard rate
10408,1,Standard rate
10409,1,Standard rate
10410,1,Standard rate
10411,1,Standard rate
10412,1,Standard rate
10413,1,Standard rate
10414,1,Standard rate
10415,1,Standard rate
10416,1,Standard rate
10417,1,Standard rate
10418,1,Standard rate
10419,1,Standard rate
10420,1,Standard rate
10421,1,Standard rate
10422,1,Standard rate
10423,1,Standard rate
10424,1,Standard rate
10425,1,Standard rate
10426,1,Standard rate
10427,1,Standard rate
10428,1,Standard rate
10429,1,Standard rate
10430,1,Standard rate
10431,1,Standard rate
10432,2,JFK
10433,1,Standard rate
10434,1,Standard rate
10435,1,Standard rate
10436,1,Standard rate
10437,1,Standard rate
10438,1,Standard rate
10439,1,Standard rate
10440,1,Standard rate
10441,1,Standard rate
10442,1,Standard rate
10443,1,Standard rate
10444,1,Standard rate
10445,1,Standard rate
10446,1,Standard rate
10447,1,Standard rate
10448,1,Standard rate
10449,1,Standard rate
10450,1,Standard rate
10451,1,Standard rate
10452,1,Standard rate
10453,1,Standard rate
10454,1,Standard rate
10455,1,Standard rate
10456,1,Standard rate
10457,1,Standard rate
10458,1,Standard rate
10459,2,JFK
10460,1,Standard rate
10461,1,Standard rate
10462,1,Standard rate
10463,1,Standard rate
10464,1,Standard rate
10465,1,Standard rate
10466,1,Standard rate
10467,1,Standard rate
10468,1,Standard rate
10469,1,Standard rate
10470,1,Standard rate
10471,1,Standard rate
10472,1,Standard rate
10473,1,Standard rate
10474,1,Standard rate
10475,1,Standard rate
10476,1,Standard rate
10477,1,Standard rate
10478,1,Standard rate
10479,1,Standard rate
10480,1,Standard rate
10481,1,Standard rate
10482,1,Standard rate
10483,1,Standard rate
10484,1,Standard rate
10485,1,Standard rate
10486,1,Standard rate
10487,1,Standard rate
10488,1,Standard rate
10489,1,Standard rate
10490,1,Standard rate
10491,1,Standard rate
10492,1,Standard rate
10493,1,Standard rate
10494,1,Standard rate
10495,1,Standard rate
10496,1,Standard rate
10497,1,Standard rate
10498,1,Standard rate
10499,1,Standard rate
10500,1,Standard rate
10501,1,Standard rate
10502,1,Standard rate
10503,1,Standard rate
10504,1,Standard rate
10505,1,Standard rate
10506,1,Standard rate
10507,1,Standard rate
10508,1,Standard rate
10509,1,Standard rate
10510,1,Standard rate
10511,1,Standard rate
10512,1,Standard rate
10513,1,Standard rate
10514,1,Standard rate
10515,1,Standard rate
10516,1,Standard rate
10517,1,Standard rate
10518,1,Standard rate
10519,1,Standard rate
10520,1,Standard rate
10521,1,Standard rate
10522,1,Standard rate
10523,1,Standard rate
10524,1,Standard rate
10525,1,Standard rate
10526,1,Standard rate
10527,1,Standard rate
10528,1,Standard rate
10529,1,Standard rate
10530,1,Standard rate
10531,1,Standard rate
10532,1,Standard rate
10533,1,Standard rate
10534,1,Standard rate
10535,1,Standard rate
10536,1,Standard rate
10537,1,Standard rate
10538,1,Standard rate
10539,1,Standard rate
10540,1,Standard rate
10541,1,Standard rate
10542,1,Standard rate
10543,1,Standard rate
10544,1,Standard rate
10545,1,Standard rate
10546,1,Standard rate
10547,1,Standard rate
10548,1,Standard rate
10549,1,Standard rate
10550,1,Standard rate
10551,1,Standard rate
10552,1,Standard rate
10553,1,Standard rate
10554,1,Standard rate
10555,1,Standard rate
10556,1,Standard rate
10557,1,Standard rate
10558,1,Standard rate
10559,1,Standard rate
10560,1,Standard rate
10561,1,Standard rate
10562,1,Standard rate
10563,1,Standard rate
10564,2,JFK
10565,1,Standard rate
10566,1,Standard rate
10567,1,Standard rate
10568,1,Standard rate
10569,1,Standard rate
10570,1,Standard rate
10571,1,Standard rate
10572,1,Standard rate
10573,1,Standard rate
10574,1,Standard rate
10575,1,Standard rate
10576,1,Standard rate
10577,1,Standard rate
10578,1,Standard rate
10579,1,Standard rate
10580,1,Standard rate
10581,1,Standard rate
10582,1,Standard rate
10583,1,Standard rate
10584,1,Standard rate
10585,1,Standard rate
10586,1,Standard rate
10587,1,Standard rate
10588,1,Standard rate
10589,1,Standard rate
10590,1,Standard rate
10591,1,Standard rate
10592,1,Standard rate
10593,1,Standard rate
10594,1,Standard rate
10595,1,Standard rate
10596,1,Standard rate
10597,1,Standard rate
10598,1,Standard rate
10599,1,Standard rate
10600,1,Standard rate
10601,1,Standard rate
10602,1,Standard rate
10603,1,Standard rate
10604,2,JFK
10605,1,Standard rate
10606,1,Standard rate
10607,1,Standard rate
10608,1,Standard rate
10609,1,Standard rate
10610,1,Standard rate
10611,1,Standard rate
10612,1,Standard rate
10613,1,Standard rate
10614,1,Standard rate
10615,1,Standard rate
10616,1,Standard rate
10617,1,Standard rate
10618,1,Standard rate
10619,1,Standard rate
10620,1,Standard rate
10621,1,Standard rate
10622,1,Standard rate
10623,1,Standard rate
10624,1,Standard rate
10625,1,Standard rate
10626,1,Standard rate
10627,1,Standard rate
10628,1,Standard rate
10629,1,Standard rate
10630,1,Standard rate
10631,1,Standard rate
10632,1,Standard rate
10633,1,Standard rate
10634,1,Standard rate
10635,1,Standard rate
10636,1,Standard rate
10637,1,Standard rate
10638,1,Standard rate
10639,1,Standard rate
10640,1,Standard rate
10641,1,Standard rate
10642,1,Standard rate
10643,1,Standard rate
10644,1,Standard rate
10645,1,Standard rate
10646,1,Standard rate
10647,1,Standard rate
10648,1,Standard rate
10649,1,Standard rate
10650,1,Standard rate
10651,1,Standard rate
10652,1,Standard rate
10653,1,Standard rate
10654,1,Standard rate
10655,1,Standard rate
10656,1,Standard rate
10657,1,Standard rate
10658,1,Standard rate
10659,1,Standard rate
10660,1,Standard rate
10661,1,Standard rate
10662,1,Standard rate
10663,1,Standard rate
10664,1,Standard rate
10665,1,Standard rate
10666,1,Standard rate
10667,1,Standard rate
10668,1,Standard rate
10669,1,Standard rate
10670,1,Standard rate
10671,1,Standard rate
10672,2,JFK
10673,1,Standard rate
10674,1,Standard rate
10675,1,Standard rate
10676,1,Standard rate
10677,1,Standard rate
10678,1,Standard rate
10679,5,Negotiated fare
10680,1,Standard rate
10681,1,Standard rate
