trip_distance_id,trip_distance
17179872843,0.94
17179872844,0.83
17179872845,0.87
17179872846,1.79
17179872847,2.58
17179872848,2.46
17179872849,1.97
17179872850,0.33
17179872851,1.51
17179872852,0.95
17179872853,2.3
17179872854,6.78
17179872855,6.25
17179872856,0.74
17179872857,1.13
17179872858,0.58
17179872859,2.84
17179872860,0.71
17179872861,1.11
17179872862,0.81
17179872863,1.71
17179872864,1.0
17179872865,18.34
17179872866,0.88
17179872867,2.04
17179872868,8.81
17179872869,2.45
17179872870,1.74
17179872871,1.74
17179872872,1.93
17179872873,16.94
17179872874,11.16
17179872875,1.22
17179872876,2.27
17179872877,0.04
17179872878,1.98
17179872879,0.98
17179872880,1.44
17179872881,3.86
17179872882,5.8
17179872883,1.12
17179872884,2.22
17179872885,0.59
17179872886,1.17
17179872887,4.99
17179872888,1.54
17179872889,1.45
17179872890,1.02
17179872891,3.74
17179872892,3.01
17179872893,1.78
17179872894,2.03
17179872895,3.06
17179872896,1.68
17179872897,2.92
17179872898,1.79
17179872899,0.59
17179872900,1.49
17179872901,2.07
17179872902,1.3
17179872903,1.95
17179872904,1.18
17179872905,11.25
17179872906,2.3
17179872907,1.67
17179872908,0.9
17179872909,1.19
17179872910,7.93
17179872911,2.29
17179872912,0.63
17179872913,1.79
17179872914,2.36
17179872915,0.6
17179872916,1.05
17179872917,0.8
17179872918,1.01
17179872919,5.25
17179872920,8.28
17179872921,1.42
17179872922,0.91
17179872923,1.01
17179872924,0.47
17179872925,1.67
17179872926,7.48
17179872927,1.27
17179872928,6.0
17179872929,0.94
17179872930,2.5
17179872931,0.73
17179872932,0.63
17179872933,1.42
17179872934,0.73
17179872935,0.0
17179872936,0.78
17179872937,0.93
17179872938,0.53
17179872939,4.79
17179872940,0.73
17179872941,2.26
17179872942,0.5
17179872943,0.71
17179872944,1.22
17179872945,2.12
17179872946,2.12
17179872947,3.11
17179872948,0.52
17179872949,1.25
17179872950,2.28
17179872951,0.8
17179872952,1.41
17179872953,0.93
17179872954,3.06
17179872955,2.14
17179872956,2.39
17179872957,3.34
17179872958,0.7
17179872959,1.84
17179872960,11.84
17179872961,5.64
17179872962,0.96
17179872963,2.86
17179872964,0.43
17179872965,2.05
17179872966,3.26
17179872967,0.61
17179872968,0.83
17179872969,0.96
17179872970,0.85
17179872971,1.31
17179872972,1.01
17179872973,0.95
17179872974,2.09
17179872975,1.49
17179872976,0.8
17179872977,2.83
17179872978,1.53
17179872979,1.63
17179872980,2.95
17179872981,1.14
17179872982,0.38
17179872983,0.66
17179872984,1.63
17179872985,1.14
17179872986,1.86
17179872987,1.5
17179872988,0.72
17179872989,1.34
17179872990,3.1
17179872991,1.04
17179872992,0.73
17179872993,1.25
17179872994,0.67
17179872995,12.0
17179872996,1.13
17179872997,2.26
17179872998,19.93
17179872999,1.51
17179873000,2.01
17179873001,1.58
17179873002,0.0
17179873003,1.45
17179873004,2.1
17179873005,1.42
17179873006,1.0
17179873007,11.22
17179873008,1.6
17179873009,2.06
17179873010,2.42
17179873011,1.54
17179873012,0.71
17179873013,11.96
17179873014,0.82
17179873015,2.63
17179873016,1.22
17179873017,1.82
17179873018,2.26
17179873019,1.09
17179873020,0.78
17179873021,1.96
17179873022,0.27
17179873023,2.25
17179873024,3.78
17179873025,2.04
17179873026,2.99
17179873027,2.72
17179873028,2.33
17179873029,7.15
17179873030,2.2
17179873031,1.42
17179873032,0.95
17179873033,0.95
17179873034,7.18
17179873035,2.87
17179873036,1.31
17179873037,2.48
17179873038,6.02
17179873039,1.14
17179873040,1.1
17179873041,0.68
17179873042,1.76
17179873043,4.64
17179873044,0.72
17179873045,0.84
17179873046,2.53
17179873047,1.08
17179873048,1.55
17179873049,3.45
17179873050,2.06
17179873051,1.32
17179873052,0.73
17179873053,1.11
17179873054,1.08
17179873055,2.3
17179873056,5.51
17179873057,1.28
17179873058,7.7
17179873059,4.28
17179873060,2.88
17179873061,0.38
17179873062,0.72
17179873063,0.45
17179873064,1.83
17179873065,2.81
17179873066,0.95
17179873067,0.78
17179873068,0.94
17179873069,1.16
17179873070,0.39
17179873071,0.85
17179873072,1.8
17179873073,0.26
17179873074,2.16
17179873075,2.51
17179873076,3.55
17179873077,3.32
17179873078,1.56
17179873079,0.7
17179873080,1.89
17179873081,2.91
17179873082,2.29
17179873083,2.25
17179873084,7.91
17179873085,0.46
17179873086,3.17
17179873087,2.55
17179873088,2.83
17179873089,2.57
17179873090,1.14
17179873091,1.45
17179873092,2.22
17179873093,1.73
17179873094,1.47
17179873095,1.34
17179873096,1.69
17179873097,2.02
17179873098,1.94
17179873099,0.67
17179873100,2.45
17179873101,0.99
17179873102,0.49
17179873103,0.79
17179873104,2.84
17179873105,1.13
17179873106,2.18
17179873107,2.14
17179873108,1.8
17179873109,6.04
17179873110,5.42
17179873111,10.35
17179873112,0.87
17179873113,0.86
17179873114,1.0
17179873115,0.42
17179873116,0.43
17179873117,2.37
17179873118,0.8
17179873119,0.4
17179873120,1.44
17179873121,1.85
17179873122,1.02
17179873123,18.48
17179873124,4.04
17179873125,0.49
17179873126,1.11
17179873127,4.03
17179873128,1.0
17179873129,2.36
17179873130,2.15
17179873131,1.33
17179873132,2.73
17179873133,1.9
17179873134,0.98
17179873135,0.58
17179873136,4.1
17179873137,1.64
17179873138,2.37
17179873139,1.34
17179873140,1.04
17179873141,1.02
17179873142,5.0
17179873143,0.73
17179873144,0.51
17179873145,2.5
17179873146,0.3
17179873147,18.04
17179873148,17.17
17179873149,12.76
17179873150,1.92
17179873151,1.54
17179873152,0.88
17179873153,2.95
17179873154,2.87
17179873155,6.88
17179873156,1.19
17179873157,1.31
17179873158,25.82
17179873159,0.0
17179873160,2.43
17179873161,0.4
17179873162,4.39
17179873163,3.15
17179873164,3.3
17179873165,0.89
17179873166,1.7
17179873167,0.54
17179873168,1.36
17179873169,2.85
17179873170,1.41
17179873171,1.91
17179873172,1.63
17179873173,1.38
17179873174,2.02
17179873175,2.1
17179873176,0.58
17179873177,3.58
17179873178,0.62
17179873179,2.38
17179873180,2.65
17179873181,3.7
17179873182,9.52
17179873183,1.05
17179873184,1.72
17179873185,1.41
17179873186,2.62
17179873187,1.46
17179873188,0.84
17179873189,2.37
17179873190,2.14
17179873191,1.77
17179873192,3.06
17179873193,2.3
17179873194,2.14
17179873195,1.77
17179873196,1.7
17179873197,17.52
17179873198,0.67
17179873199,0.88
17179873200,0.98
17179873201,1.43
17179873202,3.43
17179873203,4.27
17179873204,1.32
17179873205,1.01
17179873206,2.47
17179873207,2.3
17179873208,0.78
17179873209,0.49
17179873210,4.36
17179873211,2.18
17179873212,1.7
17179873213,1.71
17179873214,4.39
17179873215,2.09
17179873216,0.74
17179873217,1.63
17179873218,0.4
17179873219,2.31
17179873220,3.66
17179873221,0.6
17179873222,1.23
17179873223,0.56
17179873224,3.42
17179873225,1.37
17179873226,2.08
17179873227,0.65
17179873228,2.93
17179873229,2.3
17179873230,1.21
17179873231,0.72
17179873232,1.43
17179873233,0.9
17179873234,3.65
17179873235,2.11
17179873236,0.81
17179873237,2.29
17179873238,1.43
17179873239,2.69
17179873240,0.09
17179873241,15.08
17179873242,15.27
17179873243,0.53
17179873244,4.02
17179873245,0.6
17179873246,1.25
17179873247,0.65
17179873248,12.25
17179873249,0.84
17179873250,2.28
17179873251,2.59
17179873252,1.16
17179873253,1.25
17179873254,2.0
17179873255,2.47
17179873256,2.58
17179873257,0.52
17179873258,6.86
17179873259,1.63
17179873260,1.06
17179873261,0.3
17179873262,3.07
17179873263,0.68
17179873264,1.05
17179873265,0.84
17179873266,2.42
17179873267,2.57
17179873268,2.34
17179873269,5.14
17179873270,0.62
17179873271,1.06
17179873272,1.48
17179873273,2.28
17179873274,0.48
17179873275,10.78
17179873276,16.37
17179873277,1.24
17179873278,1.51
17179873279,1.47
17179873280,2.8
17179873281,2.08
17179873282,13.3
17179873283,8.47
17179873284,1.71
17179873285,7.61
17179873286,3.3
17179873287,1.5
17179873288,4.87
17179873289,2.05
17179873290,1.8
17179873291,7.83
17179873292,1.65
17179873293,0.7
17179873294,1.98
17179873295,10.36
17179873296,9.5
17179873297,2.07
17179873298,1.94
17179873299,4.5
17179873300,1.52
17179873301,2.43
17179873302,1.27
17179873303,5.17
17179873304,0.5
17179873305,1.37
17179873306,1.51
17179873307,20.72
17179873308,1.15
17179873309,1.58
17179873310,5.48
17179873311,4.04
17179873312,2.0
17179873313,1.33
17179873314,11.24
17179873315,1.68
17179873316,11.25
17179873317,1.0
17179873318,1.05
17179873319,0.65
17179873320,2.42
17179873321,7.45
17179873322,1.3
17179873323,1.33
17179873324,1.5
17179873325,1.29
17179873326,0.57
17179873327,0.96
17179873328,9.92
17179873329,11.72
17179873330,5.57
17179873331,0.76
17179873332,24.39
17179873333,1.76
17179873334,1.3
17179873335,2.02
17179873336,0.39
17179873337,3.93
17179873338,4.5
17179873339,1.13
17179873340,3.3
17179873341,1.03
17179873342,1.0
17179873343,0.58
17179873344,0.5
17179873345,10.36
17179873346,0.72
17179873347,1.24
17179873348,0.57
17179873349,1.75
17179873350,1.03
17179873351,0.8
17179873352,1.09
17179873353,1.52
17179873354,2.3
17179873355,0.51
17179873356,3.15
17179873357,17.27
17179873358,0.63
17179873359,0.72
17179873360,0.68
17179873361,2.11
17179873362,0.76
17179873363,0.85
17179873364,0.51
17179873365,1.65
17179873366,0.88
17179873367,0.01
17179873368,1.02
17179873369,1.19
17179873370,0.76
17179873371,1.41
17179873372,0.01
17179873373,5.46
17179873374,0.73
17179873375,1.31
17179873376,1.98
17179873377,0.33
17179873378,0.84
17179873379,1.2
17179873380,1.14
17179873381,0.64
17179873382,1.5
17179873383,2.94
17179873384,0.37
17179873385,1.35
17179873386,1.84
17179873387,0.49
17179873388,4.78
17179873389,0.76
17179873390,0.79
17179873391,0.97
17179873392,0.78
17179873393,2.3
17179873394,2.95
17179873395,1.31
17179873396,1.29
17179873397,0.01
17179873398,6.98
17179873399,0.57
17179873400,1.68
17179873401,4.05
17179873402,2.49
17179873403,0.98
17179873404,6.95
17179873405,1.23
17179873406,0.52
17179873407,1.96
17179873408,1.61
17179873409,1.68
17179873410,0.67
17179873411,2.05
17179873412,0.96
17179873413,1.33
17179873414,1.41
17179873415,1.2
17179873416,6.94
17179873417,2.71
17179873418,1.23
17179873419,1.12
17179873420,1.34
17179873421,0.58
17179873422,1.7
17179873423,2.06
17179873424,1.99
17179873425,0.75
17179873426,0.91
17179873427,10.4
17179873428,3.15
17179873429,1.41
17179873430,1.03
17179873431,11.96
17179873432,0.19
17179873433,1.41
17179873434,1.67
17179873435,0.68
17179873436,17.11
17179873437,3.3
17179873438,1.67
17179873439,2.52
17179873440,3.25
17179873441,0.96
17179873442,6.78
17179873443,1.97
17179873444,0.98
17179873445,2.07
17179873446,9.52
17179873447,0.63
17179873448,2.24
17179873449,1.55
17179873450,9.17
17179873451,0.99
17179873452,4.44
17179873453,1.77
17179873454,2.76
17179873455,4.32
17179873456,1.52
17179873457,2.21
17179873458,0.79
17179873459,1.37
17179873460,0.96
17179873461,0.28
17179873462,1.12
17179873463,1.34
17179873464,1.7
17179873465,1.73
17179873466,1.46
17179873467,0.77
17179873468,1.91
17179873469,0.32
17179873470,2.92
17179873471,2.1
17179873472,0.76
17179873473,35.19
17179873474,10.89
17179873475,21.58
17179873476,0.74
17179873477,2.77
17179873478,0.7
17179873479,0.96
17179873480,1.33
17179873481,1.11
17179873482,0.51
17179873483,6.32
17179873484,2.25
17179873485,0.74
17179873486,3.6
17179873487,0.91
17179873488,4.9
17179873489,1.38
17179873490,4.93
17179873491,0.72
17179873492,1.81
17179873493,1.2
17179873494,1.72
17179873495,0.51
17179873496,0.62
17179873497,1.15
17179873498,1.79
17179873499,1.28
17179873500,0.59
17179873501,4.07
17179873502,2.32
17179873503,1.48
17179873504,1.29
17179873505,1.09
17179873506,0.53
17179873507,1.56
17179873508,13.74
17179873509,9.86
17179873510,2.99
17179873511,0.98
17179873512,1.24
17179873513,0.87
17179873514,2.66
17179873515,1.27
17179873516,3.62
17179873517,0.82
17179873518,1.21
17179873519,0.65
17179873520,0.85
17179873521,1.9
17179873522,0.6
17179873523,1.31
17179873524,0.93
17179873525,6.89
17179873526,2.71
17179873527,1.19
17179873528,1.65
17179873529,1.06
17179873530,0.83
17179873531,0.96
17179873532,3.29
17179873533,0.78
17179873534,1.8
17179873535,1.39
17179873536,0.69
17179873537,1.03
17179873538,0.83
17179873539,0.75
17179873540,2.87
17179873541,11.44
17179873542,1.12
17179873543,0.83
17179873544,0.25
17179873545,0.6
17179873546,2.35
17179873547,1.48
17179873548,0.62
17179873549,0.58
17179873550,1.11
17179873551,1.77
17179873552,2.36
17179873553,2.0
17179873554,2.03
17179873555,1.74
17179873556,1.74
17179873557,0.82
17179873558,0.9
17179873559,0.78
17179873560,8.71
17179873561,1.85
17179873562,3.6
17179873563,0.52
17179873564,1.62
17179873565,1.0
17179873566,2.53
17179873567,1.74
17179873568,0.67
17179873569,0.49
17179873570,5.55
17179873571,0.47
17179873572,2.43
17179873573,15.95
17179873574,0.43
17179873575,9.08
17179873576,17.96
17179873577,0.64
17179873578,0.67
17179873579,0.76
17179873580,1.7
17179873581,0.81
17179873582,1.44
17179873583,1.96
17179873584,9.24
17179873585,0.96
17179873586,2.23
17179873587,1.32
17179873588,3.74
17179873589,2.43
17179873590,1.41
17179873591,1.41
17179873592,0.86
17179873593,6.14
17179873594,2.87
17179873595,0.8
17179873596,0.96
17179873597,1.92
17179873598,2.4
17179873599,2.44
17179873600,8.9
17179873601,0.8
17179873602,0.83
17179873603,1.29
17179873604,3.15
17179873605,1.72
17179873606,1.98
17179873607,1.56
17179873608,1.43
17179873609,11.5
17179873610,1.24
17179873611,0.93
17179873612,2.88
17179873613,7.13
17179873614,2.28
17179873615,1.99
17179873616,2.15
17179873617,4.6
17179873618,1.71
17179873619,0.91
17179873620,1.0
17179873621,1.61
17179873622,1.46
17179873623,3.66
17179873624,1.68
17179873625,1.06
17179873626,1.78
17179873627,1.46
17179873628,0.63
17179873629,3.84
17179873630,0.8
17179873631,7.23
17179873632,1.17
17179873633,2.12
17179873634,1.11
17179873635,0.67
17179873636,0.03
17179873637,3.48
17179873638,6.91
17179873639,1.44
17179873640,1.92
17179873641,2.05
17179873642,1.4
17179873643,1.96
17179873644,2.87
17179873645,0.7
17179873646,2.47
17179873647,0.59
17179873648,1.22
17179873649,0.67
17179873650,1.65
17179873651,4.36
17179873652,0.21
17179873653,1.55
17179873654,1.95
17179873655,1.26
17179873656,1.66
17179873657,0.62
17179873658,0.94
17179873659,0.67
17179873660,1.59
17179873661,1.8
17179873662,1.24
17179873663,7.71
17179873664,0.65
17179873665,0.46
17179873666,1.08
17179873667,0.85
17179873668,2.22
17179873669,2.97
17179873670,1.75
17179873671,5.62
17179873672,1.19
17179873673,1.31
17179873674,1.16
17179873675,2.71
17179873676,1.28
17179873677,0.74
17179873678,1.05
17179873679,1.65
17179873680,2.21
17179873681,0.78
17179873682,2.35
17179873683,1.52
17179873684,1.9
17179873685,2.74
17179873686,2.23
17179873687,0.52
17179873688,2.22
17179873689,1.72
17179873690,4.34
17179873691,0.44
17179873692,1.1
17179873693,3.11
17179873694,2.24
17179873695,1.26
17179873696,1.28
17179873697,3.62
17179873698,2.56
17179873699,0.72
17179873700,0.96
17179873701,2.16
17179873702,1.12
17179873703,1.09
17179873704,0.58
17179873705,4.07
17179873706,1.27
17179873707,1.45
17179873708,0.53
17179873709,6.22
17179873710,0.75
17179873711,0.6
17179873712,0.7
17179873713,1.08
17179873714,0.52
17179873715,1.27
17179873716,2.84
17179873717,1.45
17179873718,0.85
17179873719,0.56
17179873720,0.64
17179873721,20.78
17179873722,2.77
17179873723,0.98
17179873724,1.71
17179873725,2.61
17179873726,4.17
17179873727,0.68
17179873728,0.62
17179873729,2.91
17179873730,0.69
17179873731,3.99
17179873732,0.77
17179873733,2.57
17179873734,1.4
17179873735,1.18
17179873736,1.61
17179873737,3.48
17179873738,1.03
17179873739,0.67
17179873740,0.86
17179873741,6.38
17179873742,2.15
17179873743,1.48
17179873744,1.15
17179873745,2.27
17179873746,12.09
17179873747,0.72
17179873748,6.32
17179873749,0.86
17179873750,1.08
17179873751,1.03
17179873752,3.03
17179873753,0.56
17179873754,2.4
17179873755,0.77
17179873756,0.75
17179873757,0.84
17179873758,1.2
17179873759,0.89
17179873760,0.63
17179873761,2.28
17179873762,1.16
17179873763,0.9
17179873764,1.02
17179873765,2.45
17179873766,1.57
17179873767,3.52
17179873768,1.13
17179873769,1.91
17179873770,2.59
17179873771,8.0
17179873772,1.31
17179873773,7.47
17179873774,1.65
17179873775,19.36
17179873776,2.71
17179873777,1.7
17179873778,1.01
17179873779,0.65
17179873780,7.51
17179873781,7.67
17179873782,0.53
17179873783,2.72
17179873784,1.85
17179873785,2.1
17179873786,0.58
17179873787,1.18
17179873788,7.81
17179873789,0.78
17179873790,1.21
17179873791,0.74
17179873792,2.88
17179873793,1.09
17179873794,10.25
17179873795,1.04
17179873796,1.03
17179873797,9.12
17179873798,4.72
17179873799,1.54
17179873800,2.86
17179873801,1.53
17179873802,1.03
17179873803,19.08
17179873804,2.55
17179873805,10.4
17179873806,1.44
17179873807,1.42
17179873808,4.7
17179873809,0.52
17179873810,1.02
17179873811,1.35
17179873812,1.9
17179873813,1.03
17179873814,4.45
17179873815,2.31
17179873816,0.76
17179873817,6.32
17179873818,1.94
17179873819,17.61
17179873820,2.82
17179873821,0.75
17179873822,10.39
17179873823,9.12
17179873824,2.29
17179873825,0.69
17179873826,1.69
17179873827,18.48
17179873828,1.29
17179873829,5.85
17179873830,1.44
17179873831,0.82
17179873832,1.43
17179873833,3.98
17179873834,2.89
17179873835,4.27
17179873836,0.56
17179873837,0.58
17179873838,4.67
17179873839,7.77
17179873840,0.88
17179873841,0.63
17179873842,1.77
17179873843,0.71
17179873844,1.13
17179873845,10.75
17179873846,2.11
17179873847,0.92
17179873848,2.92
17179873849,10.18
17179873850,0.79
17179873851,2.18
17179873852,1.54
17179873853,10.03
17179873854,1.01
17179873855,1.36
17179873856,1.62
17179873857,1.69
17179873858,1.95
17179873859,2.29
17179873860,0.11
17179873861,2.12
17179873862,1.17
17179873863,1.94
17179873864,4.07
17179873865,0.47
17179873866,12.1
17179873867,1.86
17179873868,10.64
17179873869,2.41
17179873870,1.73
17179873871,0.98
17179873872,2.78
17179873873,3.91
17179873874,1.27
17179873875,12.87
17179873876,0.87
17179873877,0.9
17179873878,0.98
17179873879,0.56
17179873880,1.24
17179873881,1.27
17179873882,2.74
17179873883,1.69
17179873884,2.08
17179873885,0.77
17179873886,1.38
17179873887,2.9
17179873888,2.9
17179873889,1.05
17179873890,4.46
17179873891,0.82
17179873892,0.86
17179873893,0.89
17179873894,5.51
17179873895,14.95
17179873896,1.09
17179873897,22.63
17179873898,0.83
17179873899,1.39
17179873900,1.28
17179873901,0.79
17179873902,2.32
17179873903,0.59
17179873904,0.7
17179873905,0.8
17179873906,0.4
17179873907,0.72
17179873908,2.46
17179873909,0.0
17179873910,2.99
17179873911,0.73
17179873912,0.95
17179873913,4.54
17179873914,2.67
17179873915,11.9
17179873916,1.06
17179873917,1.67
17179873918,1.93
17179873919,1.23
17179873920,1.79
17179873921,2.81
17179873922,2.68
17179873923,10.27
17179873924,1.61
17179873925,1.9
17179873926,3.64
17179873927,7.0
17179873928,0.95
17179873929,1.0
17179873930,0.89
17179873931,2.6
17179873932,3.55
17179873933,1.1
17179873934,0.8
17179873935,1.25
17179873936,1.27
17179873937,1.34
17179873938,1.52
17179873939,1.51
17179873940,6.21
17179873941,1.09
17179873942,4.68
17179873943,3.03
17179873944,2.38
17179873945,2.44
